PROVINCE_CODE,CITY_CODE,DISTRICT_CODE,STANDARD_YEAR_MONTH,WEEKDAY_WEEKEND,GENDER,AGE_GROUP,TIME_SLOT,RESIDENTIAL_POPULATION,WORKING_POPULATION,VISITING_POPULATION
11,11560,11560122,202107,H,F,25,T15,34.01,4.85,44.15
11,11140,11140166,202107,W,M,30,T24,37.47,10.59,29.23
11,11560,11560114,202208,H,F,20,T12,132.41,30.84,99.67
11,11560,11560120,202203,W,M,70,T12,80.24,0.61,168.37
11,11560,11560101,202312,W,M,35,T12,187.34,192.03,191.54
11,11560,11560133,202207,H,F,25,T21,1605.05,57.06,473.02
11,11140,11140136,202101,W,F,50,T12,7.37,28.21,15.32
11,11140,11140137,202205,H,M,35,T15,13.45,13.72,37.78
11,11560,11560113,202106,W,F,60,T15,204.29,125.84,159.82
11,11140,11140115,202304,H,M,60,T09,73.81,23.12,107.36
11,11140,11140108,202307,H,M,15,T06,8.45,0.0,4.8
11,11140,11140168,202111,W,F,25,T09,19.6,373.97,132.33
11,11140,11140128,202111,H,F,20,T21,9.69,2.37,26.16
11,11140,11140152,202206,H,M,60,T15,15.86,39.8,58.06
11,11560,11560123,202203,W,F,20,T12,63.09,96.1,29.63
11,11140,11140136,202101,H,M,40,T24,23.01,2.81,5.4
11,11560,11560122,202202,W,F,15,T09,33.79,0.0,16.77
11,11140,11140125,202211,H,F,65,T24,92.5,3.42,11.79
11,11140,11140162,202112,H,M,50,T18,1959.57,243.54,986.26
11,11650,11650107,202110,W,F,50,T06,2822.59,533.14,1238.12
11,11140,11140102,202310,W,F,70,T12,75.89,0.01,133.73
11,11650,11650110,202308,W,F,25,T06,66.95,66.29,36.84
11,11650,11650108,202204,W,M,40,T15,2117.96,8227.32,6183.32
11,11140,11140103,202310,W,M,65,T24,114.06,5.61,21.94
11,11140,11140171,202205,W,F,70,T12,201.56,0.0,135.43
11,11140,11140164,202101,W,M,55,T18,48.11,22.59,40.07
11,11560,11560116,202201,H,F,30,T21,215.23,10.23,97.88
11,11560,11560117,202202,W,M,40,T12,52.42,83.82,106.17
11,11140,11140112,202207,H,F,45,T15,70.91,48.12,113.07
11,11140,11140150,202111,H,F,15,T24,2.61,0.0,10.29
11,11140,11140104,202101,W,M,60,T24,5.65,5.35,15.89
11,11140,11140155,202208,W,M,20,T24,34.87,2.96,51.8
11,11140,11140172,202102,H,M,60,T09,2.35,1.13,4.68
11,11140,11140167,202206,W,F,15,T09,137.98,1.01,568.12
11,11560,11560112,202202,W,M,70,T09,126.84,0.0,159.29
11,11560,11560129,202311,W,M,55,T24,142.3,8.48,29.87
11,11140,11140140,202307,H,F,45,T12,11.99,3.37,12.27
11,11140,11140166,202203,W,F,55,T18,24.25,83.04,74.14
11,11140,11140149,202210,H,F,45,T18,34.78,6.32,85.97
11,11560,11560124,202204,H,F,55,T06,220.48,20.89,34.46
11,11140,11140113,202212,W,F,25,T09,13.11,93.44,52.97
11,11140,11140140,202311,H,F,25,T06,17.2,1.96,6.47
11,11560,11560128,202311,H,M,45,T06,352.25,39.41,119.99
11,11140,11140143,202306,W,F,45,T12,30.29,52.15,32.3
11,11650,11650101,202311,W,M,15,T21,2318.9,0.0,713.29
11,11650,11650102,202211,W,M,25,T15,793.74,2433.45,1008.67
11,11140,11140136,202207,W,F,20,T12,34.52,32.02,41.45
11,11650,11650101,202302,W,M,20,T12,1685.06,658.86,1048.33
11,11650,11650102,202109,W,F,35,T09,1217.07,2054.98,994.65
11,11560,11560117,202208,W,M,20,T15,94.55,28.56,66.26
11,11140,11140146,202109,W,F,20,T06,13.26,5.6,18.83
11,11140,11140110,202310,H,F,10,T21,53.32,0.44,9.36
11,11140,11140117,202104,H,M,35,T15,12.69,20.37,75.78
11,11140,11140142,202301,W,F,65,T18,17.03,1.71,6.3
11,11560,11560106,202110,W,F,30,T12,43.65,43.0,58.58
11,11140,11140109,202308,W,F,20,T18,19.64,17.8,47.49
11,11650,11650101,202110,H,M,70,T12,2678.21,0.01,1320.58
11,11140,11140143,202105,H,M,70,T12,42.11,0.0,30.01
11,11650,11650110,202206,H,M,40,T15,56.23,18.45,73.0
11,11140,11140121,202202,W,F,70,T18,129.27,0.0,44.08
11,11140,11140144,202211,W,M,15,T15,100.16,0.0,316.09
11,11140,11140136,202310,H,M,20,T24,55.3,4.2,13.17
11,11140,11140120,202112,W,M,70,T12,36.09,0.0,135.3
11,11140,11140136,202203,W,F,55,T21,18.02,1.89,3.09
11,11140,11140114,202309,H,F,25,T12,70.18,41.2,182.83
11,11140,11140154,202307,H,F,30,T24,62.39,1.91,34.39
11,11140,11140143,202212,H,F,45,T21,58.75,4.17,12.55
11,11140,11140139,202208,W,M,50,T15,10.11,78.51,38.0
11,11560,11560116,202303,W,F,15,T06,70.29,0.0,69.24
11,11140,11140156,202302,H,M,25,T06,36.74,2.95,27.06
11,11140,11140147,202211,W,F,65,T24,36.93,2.32,5.31
11,11140,11140128,202203,W,F,60,T24,13.49,1.55,1.92
11,11140,11140128,202304,W,F,25,T06,22.91,16.83,17.81
11,11140,11140156,202301,H,M,10,T12,33.21,0.56,28.96
11,11140,11140173,202201,W,F,40,T15,17.81,10.61,30.37
11,11140,11140132,202208,H,M,25,T06,33.23,7.52,31.91
11,11140,11140131,202305,H,M,25,T06,43.51,8.28,24.19
11,11650,11650109,202106,H,M,25,T09,149.18,20.78,65.03
11,11140,11140144,202110,W,M,45,T12,68.78,292.34,255.86
11,11140,11140138,202205,H,M,15,T21,39.73,0.0,44.52
11,11140,11140146,202212,W,F,70,T18,37.14,0.0,11.87
11,11140,11140147,202302,W,M,60,T18,44.07,29.63,45.82
11,11140,11140123,202203,W,F,55,T21,6.56,1.42,1.98
11,11140,11140133,202304,H,M,60,T09,24.87,15.93,28.61
11,11140,11140151,202103,H,F,15,T06,4.98,0.0,8.85
11,11140,11140114,202104,H,F,15,T06,5.07,0.0,10.27
11,11650,11650103,202101,W,M,30,T12,313.5,875.56,176.74
11,11140,11140164,202102,W,F,45,T12,36.81,44.88,47.9
11,11140,11140103,202312,H,M,50,T15,150.57,49.54,246.44
11,11650,11650101,202105,H,F,10,T18,4943.68,18.36,897.38
11,11650,11650107,202102,H,F,50,T21,3120.1,189.6,630.32
11,11140,11140158,202201,H,M,10,T15,6.68,0.99,13.87
11,11140,11140150,202105,H,M,20,T24,5.47,1.58,18.41
11,11140,11140152,202211,W,F,35,T18,35.72,8.48,55.59
11,11140,11140161,202312,H,F,10,T12,48.03,0.37,62.68
11,11650,11650101,202209,W,M,60,T15,1117.76,750.29,1104.73
11,11140,11140124,202309,W,F,25,T24,117.5,5.3,25.81
11,11140,11140112,202307,W,M,45,T09,91.67,569.13,256.72
11,11560,11560134,202104,W,M,10,T15,74.2,0.08,27.2
11,11140,11140157,202310,W,M,35,T18,26.68,11.37,52.79
11,11560,11560121,202205,W,M,70,T21,640.05,0.95,114.47
11,11560,11560118,202103,H,M,25,T09,593.15,45.13,138.09
11,11560,11560108,202104,W,M,70,T18,209.23,0.01,89.65
11,11560,11560120,202303,W,F,15,T12,10.63,0.0,28.37
11,11140,11140110,202209,H,M,20,T12,10.69,6.62,30.35
11,11560,11560124,202205,W,F,50,T21,322.76,18.75,58.2
11,11140,11140102,202110,H,M,25,T09,3.89,16.95,33.93
11,11140,11140108,202109,H,M,30,T15,1.41,12.48,25.0
11,11140,11140115,202205,H,F,55,T12,7.41,55.43,91.28
11,11140,11140163,202105,W,F,15,T12,17.87,0.0,57.35
11,11140,11140172,202107,H,F,25,T18,3.46,1.4,5.15
11,11650,11650104,202303,W,M,55,T12,21.36,22.0,88.71
11,11560,11560116,202308,W,F,35,T09,126.79,124.83,83.95
11,11140,11140160,202306,W,F,70,T21,30.07,0.0,7.69
11,11560,11560109,202201,H,F,15,T21,78.5,0.0,34.32
11,11140,11140136,202209,H,F,20,T24,43.03,4.77,19.66
11,11140,11140106,202207,W,M,40,T15,12.11,75.43,74.93
11,11560,11560122,202103,H,M,50,T18,69.12,12.22,38.89
11,11140,11140113,202210,H,M,45,T15,13.99,12.7,75.67
11,11140,11140122,202112,H,M,45,T06,30.94,5.17,21.62
11,11650,11650110,202310,H,F,55,T24,94.49,4.2,15.05
11,11140,11140119,202108,H,M,65,T15,2.51,1.89,8.24
11,11140,11140174,202204,H,M,20,T09,26.36,3.97,11.11
11,11140,11140149,202112,W,M,10,T15,16.37,0.16,19.05
11,11560,11560134,202307,W,M,50,T21,83.17,8.04,32.5
11,11560,11560112,202303,H,F,25,T06,202.81,13.04,67.29
11,11140,11140163,202310,H,F,15,T18,47.66,0.0,80.76
11,11140,11140136,202306,W,M,10,T21,22.6,0.07,4.1
11,11140,11140127,202208,W,M,15,T18,23.17,0.0,83.07
11,11140,11140110,202102,W,F,70,T06,2.55,0.0,9.1
11,11560,11560123,202207,W,F,35,T15,120.1,50.77,49.6
11,11650,11650106,202207,W,M,20,T21,725.15,101.27,484.14
11,11560,11560124,202104,H,F,60,T06,182.36,16.19,30.76
11,11140,11140126,202201,H,M,45,T12,18.65,14.51,93.38
11,11560,11560102,202202,W,F,65,T15,27.94,7.15,25.53
11,11140,11140146,202107,W,F,50,T12,9.45,31.81,18.5
11,11140,11140136,202103,W,M,10,T18,3.98,0.01,8.36
11,11140,11140130,202312,W,M,45,T21,38.39,4.14,20.66
11,11140,11140114,202204,W,M,70,T12,21.15,0.0,364.75
11,11140,11140135,202205,W,M,15,T12,1.41,0.0,9.82
11,11140,11140119,202107,H,F,65,T09,2.48,2.22,4.48
11,11140,11140103,202311,W,M,20,T15,65.59,114.07,121.67
11,11140,11140125,202203,H,M,65,T24,23.27,2.8,9.39
11,11140,11140133,202305,W,M,30,T06,41.48,35.18,28.63
11,11140,11140135,202310,W,F,15,T18,11.09,0.0,12.07
11,11650,11650101,202201,W,F,15,T21,2693.83,0.31,612.98
11,11140,11140173,202207,W,M,45,T15,15.68,15.18,33.31
11,11560,11560131,202203,H,M,30,T15,68.17,8.49,116.83
11,11140,11140112,202305,H,M,40,T06,174.45,37.57,77.96
11,11140,11140158,202104,W,M,15,T15,3.43,0.0,18.82
11,11560,11560131,202203,W,M,60,T24,69.12,2.47,32.25
11,11560,11560129,202309,W,M,20,T24,103.25,6.61,22.65
11,11650,11650102,202110,W,M,10,T12,1888.97,31.46,620.74
11,11140,11140104,202310,W,M,35,T09,99.5,545.77,355.62
11,11560,11560129,202312,W,M,60,T18,99.02,16.9,64.53
11,11140,11140174,202203,W,F,20,T18,32.09,4.29,14.31
11,11140,11140158,202105,W,F,35,T15,7.12,165.49,49.53
11,11140,11140102,202204,H,F,15,T15,1.69,0.0,18.16
11,11140,11140131,202211,H,M,10,T06,55.37,0.23,17.74
11,11560,11560122,202210,W,M,60,T12,30.67,82.62,36.54
11,11140,11140165,202202,W,M,70,T15,238.9,0.15,253.74
11,11140,11140117,202210,W,M,45,T21,57.7,21.02,76.74
11,11140,11140115,202306,H,F,65,T21,93.31,5.39,15.72
11,11140,11140129,202310,H,M,10,T15,37.26,0.27,42.5
11,11650,11650111,202211,W,M,20,T15,17.23,7.25,45.81
11,11560,11560129,202204,W,F,65,T12,68.34,28.33,45.84
11,11140,11140142,202211,H,F,40,T09,12.76,6.6,52.09
11,11560,11560111,202208,W,F,35,T15,102.92,105.04,69.61
11,11140,11140166,202102,H,M,20,T24,7.15,1.19,15.22
11,11560,11560103,202107,H,M,55,T24,91.33,4.99,29.32
11,11140,11140105,202112,H,M,55,T18,26.35,11.11,55.91
11,11140,11140122,202211,W,M,60,T24,83.47,3.57,16.41
11,11140,11140145,202210,W,M,15,T15,5.52,0.0,22.4
11,11140,11140149,202311,H,M,45,T18,86.94,15.73,84.6
11,11140,11140124,202201,W,M,65,T12,14.77,38.12,133.8
11,11560,11560113,202104,H,F,45,T06,261.36,38.04,56.27
11,11560,11560113,202106,W,F,65,T24,271.99,12.08,26.31
11,11560,11560121,202109,H,M,30,T12,262.51,89.92,326.87
11,11560,11560127,202209,H,F,10,T18,383.76,6.36,147.46
11,11560,11560104,202110,W,M,65,T09,71.94,83.99,102.93
11,11140,11140143,202207,H,F,20,T06,41.41,4.83,33.18
11,11650,11650111,202206,W,M,10,T09,365.23,3.63,18.23
11,11140,11140119,202310,W,M,50,T12,19.52,142.38,104.08
11,11560,11560107,202308,H,F,25,T09,191.17,20.72,145.18
11,11140,11140105,202106,H,M,20,T24,3.16,5.9,33.48
11,11140,11140106,202102,W,F,35,T09,1.07,73.32,20.17
11,11140,11140174,202304,W,F,35,T15,36.1,13.61,22.09
11,11650,11650104,202208,H,M,50,T06,47.09,4.65,133.34
11,11140,11140114,202105,H,M,55,T06,23.14,21.0,68.94
11,11140,11140173,202211,W,M,30,T24,31.47,1.77,6.83
11,11140,11140102,202101,H,M,25,T12,2.34,21.62,46.39
11,11140,11140125,202112,W,M,65,T15,14.35,34.94,82.48
11,11140,11140169,202308,W,M,15,T09,11.52,0.0,21.9
11,11140,11140134,202309,H,M,20,T18,14.57,6.96,35.79
11,11140,11140136,202106,H,F,25,T21,35.45,1.99,9.87
11,11140,11140165,202312,W,F,65,T15,161.09,65.05,83.77
11,11140,11140134,202301,H,F,70,T15,28.68,0.28,15.43
11,11140,11140165,202112,W,M,70,T18,241.97,0.0,92.65
11,11140,11140123,202302,H,M,10,T21,40.86,0.0,12.37
11,11140,11140151,202106,W,M,45,T24,22.36,4.6,23.86
11,11140,11140102,202303,H,M,60,T12,27.64,14.18,66.37
11,11140,11140167,202206,W,M,15,T09,4.57,0.0,36.63
11,11560,11560116,202310,H,F,45,T21,210.49,10.93,45.19
11,11650,11650101,202304,H,M,35,T24,3131.2,149.5,577.58
11,11140,11140153,202109,W,M,25,T15,6.33,16.84,27.84
11,11560,11560114,202111,W,M,35,T06,269.3,110.6,133.0
11,11560,11560130,202210,H,M,25,T18,30.32,2.47,18.89
11,11140,11140103,202312,W,M,70,T21,235.95,0.0,51.61
11,11140,11140133,202203,W,M,55,T06,22.15,68.51,30.23
11,11140,11140116,202304,W,M,20,T24,57.97,1.91,13.32
11,11140,11140144,202203,H,M,30,T18,164.11,95.16,289.15
11,11140,11140166,202203,W,M,35,T15,19.1,679.93,405.05
11,11650,11650109,202309,H,F,30,T15,76.39,6.56,39.67
11,11140,11140138,202205,H,F,30,T12,31.24,28.71,157.43
11,11140,11140112,202103,H,M,50,T15,39.94,121.04,94.09
11,11560,11560104,202307,W,M,55,T06,199.91,122.94,156.11
11,11140,11140131,202308,W,F,35,T18,79.54,49.59,62.95
11,11140,11140142,202101,H,M,10,T15,7.66,0.0,21.56
11,11140,11140116,202302,H,M,10,T21,100.56,0.04,45.28
11,11140,11140118,202110,W,F,55,T12,49.75,370.63,183.43
11,11140,11140162,202307,H,M,60,T09,1318.15,309.67,848.11
11,11560,11560112,202209,H,F,15,T15,52.73,0.0,41.77
11,11650,11650109,202102,W,M,15,T18,141.92,0.0,11.32
11,11140,11140137,202202,H,M,15,T21,11.21,0.0,6.87
11,11140,11140113,202201,H,M,15,T12,1.9,0.0,11.79
11,11140,11140153,202101,W,M,25,T21,6.59,1.05,9.33
11,11140,11140164,202309,W,M,50,T15,65.73,53.77,81.55
11,11140,11140165,202302,H,M,20,T24,217.5,17.56,97.61
11,11650,11650111,202108,W,M,60,T24,137.99,3.56,22.02
11,11140,11140123,202110,W,F,35,T12,4.63,22.7,20.93
11,11140,11140124,202106,W,M,70,T15,16.37,0.04,116.71
11,11140,11140171,202211,H,F,45,T24,183.32,4.66,27.51
11,11560,11560121,202101,W,M,50,T12,199.22,574.43,478.38
11,11650,11650103,202212,W,F,50,T09,288.47,186.12,100.25
11,11140,11140127,202301,H,F,40,T12,84.23,62.74,248.92
11,11140,11140141,202206,H,F,55,T09,5.26,3.14,9.02
11,11140,11140141,202211,H,F,25,T24,9.74,0.66,6.34
11,11140,11140125,202308,W,M,30,T18,111.56,92.68,218.16
11,11140,11140164,202105,W,M,15,T09,12.13,0.0,47.18
11,11140,11140167,202101,W,F,70,T18,26.08,0.47,53.88
11,11140,11140106,202205,H,M,30,T12,3.31,4.8,26.46
11,11140,11140113,202104,H,M,10,T06,4.82,0.0,6.95
11,11140,11140118,202107,H,F,35,T06,54.3,21.98,78.56
11,11140,11140119,202211,H,F,45,T12,6.54,4.61,19.39
11,11650,11650104,202306,W,F,60,T24,52.99,1.02,5.74
11,11140,11140127,202212,H,F,60,T06,98.31,23.24,36.56
11,11140,11140111,202107,H,M,60,T15,15.08,25.47,108.19
11,11560,11560103,202204,W,M,65,T15,58.45,66.99,103.02
11,11140,11140159,202202,H,F,50,T12,11.7,22.25,26.2
11,11140,11140145,202311,H,F,10,T12,26.43,0.64,34.49
11,11650,11650108,202104,H,F,70,T12,3321.2,0.2,1917.87
11,11140,11140119,202207,H,F,70,T21,13.53,0.02,4.33
11,11140,11140150,202308,H,M,35,T09,100.71,25.22,105.58
11,11560,11560119,202112,W,M,55,T12,54.35,153.56,97.65
11,11140,11140159,202106,H,M,45,T24,15.6,6.24,17.58
11,11140,11140142,202306,W,M,25,T24,20.38,1.93,5.3
11,11140,11140119,202109,H,M,55,T09,5.5,4.43,14.98
11,11560,11560105,202202,H,M,65,T24,161.42,9.76,31.99
11,11140,11140120,202105,W,F,35,T09,21.57,170.57,171.92
11,11140,11140140,202101,W,M,60,T18,2.87,3.45,4.58
11,11560,11560112,202106,H,F,10,T12,196.22,5.69,72.56
11,11140,11140145,202204,H,F,60,T09,8.4,10.47,19.5
11,11140,11140137,202309,H,F,35,T18,43.9,9.34,43.44
11,11140,11140106,202105,H,F,50,T12,0.67,3.22,5.62
11,11560,11560115,202104,H,M,20,T09,205.56,52.81,104.44
11,11560,11560107,202109,W,M,65,T06,64.91,19.51,36.86
11,11650,11650107,202108,H,F,45,T12,3283.68,720.51,2849.9
11,11140,11140147,202103,W,F,25,T12,18.34,365.83,102.82
11,11140,11140143,202301,H,M,20,T09,29.58,6.61,20.69
11,11140,11140147,202301,W,M,45,T06,44.37,102.93,56.1
11,11560,11560112,202301,H,F,20,T06,108.65,12.22,42.12
11,11140,11140105,202104,H,F,45,T24,7.66,1.16,10.27
11,11140,11140121,202304,W,F,70,T09,186.55,0.0,242.43
11,11140,11140161,202202,W,M,15,T24,3.05,0.0,10.15
11,11140,11140168,202306,H,F,35,T09,71.76,20.08,73.91
11,11560,11560109,202209,W,F,45,T06,221.76,33.93,72.28
11,11140,11140120,202301,W,F,35,T24,109.59,4.87,19.68
11,11560,11560103,202204,W,F,10,T18,56.89,0.27,19.34
11,11560,11560121,202302,W,M,60,T18,276.26,77.54,155.97
11,11140,11140122,202304,W,M,20,T24,65.41,5.23,15.67
11,11140,11140171,202306,W,F,15,T18,61.03,0.0,61.41
11,11560,11560115,202206,W,M,60,T15,142.54,78.5,164.37
11,11140,11140118,202307,W,M,60,T06,161.81,112.91,132.35
11,11560,11560129,202312,W,M,10,T06,225.95,2.02,31.96
11,11560,11560106,202303,H,F,25,T06,92.53,6.5,58.92
11,11140,11140109,202208,W,F,25,T24,8.69,1.31,13.84
11,11140,11140105,202305,H,F,60,T24,111.8,5.75,18.59
11,11560,11560105,202211,H,F,30,T15,317.3,195.97,2815.43
11,11140,11140171,202110,W,F,35,T21,155.1,17.28,53.74
11,11140,11140138,202305,W,F,45,T15,44.88,143.92,101.31
11,11560,11560113,202211,W,M,70,T15,308.17,0.0,245.54
11,11140,11140113,202102,W,F,10,T06,3.39,0.0,3.03
11,11560,11560123,202103,H,F,30,T06,216.43,8.09,33.34
11,11560,11560120,202205,W,M,60,T24,58.09,5.28,16.7
11,11140,11140144,202106,H,M,30,T09,159.53,127.97,215.29
11,11560,11560127,202304,H,M,70,T12,176.03,0.43,122.82
11,11140,11140157,202309,H,M,40,T09,36.51,10.53,38.23
11,11140,11140172,202210,W,M,40,T21,15.2,3.07,15.28
11,11560,11560121,202306,W,F,55,T09,273.74,537.16,194.33
11,11140,11140138,202212,H,F,40,T18,62.84,10.39,66.42
11,11140,11140102,202309,H,M,60,T24,59.5,3.3,13.49
11,11560,11560129,202305,H,F,55,T21,123.84,7.9,19.43
11,11140,11140104,202201,H,M,45,T09,19.87,17.65,132.2
11,11560,11560125,202304,W,F,60,T15,108.19,90.15,53.13
11,11560,11560120,202307,H,M,50,T15,78.01,16.1,67.89
11,11650,11650104,202104,W,F,70,T24,133.11,0.0,28.13
11,11140,11140143,202207,W,F,45,T09,28.85,45.27,31.58
11,11140,11140107,202306,H,M,45,T15,22.61,7.38,27.98
11,11560,11560107,202205,W,F,65,T15,69.31,21.14,63.77
11,11140,11140117,202106,H,F,55,T06,11.99,8.56,19.86
11,11140,11140136,202309,H,M,55,T24,26.29,1.61,5.93
11,11560,11560103,202104,W,M,35,T21,195.31,11.74,123.78
11,11560,11560127,202303,H,F,55,T09,164.55,44.78,90.63
11,11140,11140116,202307,W,M,65,T06,54.25,18.7,41.21
11,11140,11140171,202107,W,M,45,T06,114.41,122.64,123.44
11,11140,11140110,202208,H,M,35,T09,10.25,4.93,29.65
11,11650,11650102,202310,H,F,10,T15,2489.77,22.67,1193.83
11,11140,11140114,202312,H,M,15,T15,106.5,0.0,172.13
11,11140,11140172,202111,H,F,70,T12,5.01,0.0,5.45
11,11140,11140146,202301,H,M,25,T09,24.61,6.81,32.41
11,11140,11140136,202108,H,M,20,T15,31.38,7.6,17.31
11,11140,11140118,202203,W,F,20,T06,40.8,81.46,88.75
11,11140,11140104,202106,H,M,30,T24,5.85,8.51,51.74
11,11140,11140118,202303,W,F,55,T21,230.45,31.66,49.53
11,11560,11560116,202112,H,M,15,T18,36.78,0.0,52.82
11,11560,11560131,202301,H,F,50,T09,86.55,7.01,71.18
11,11560,11560110,202304,H,F,30,T21,1748.28,208.88,1091.99
11,11140,11140170,202207,W,F,30,T06,25.94,42.9,68.72
11,11140,11140153,202206,H,M,40,T21,16.0,3.58,18.35
11,11560,11560130,202207,W,F,25,T24,50.65,1.41,10.06
11,11140,11140142,202107,W,F,65,T09,7.3,10.54,12.64
11,11140,11140152,202305,W,M,35,T15,36.28,101.55,110.22
11,11560,11560101,202207,W,F,40,T24,497.75,13.37,73.29
11,11140,11140135,202205,H,M,65,T15,4.11,4.82,8.59
11,11140,11140170,202109,W,F,50,T12,14.82,56.9,71.88
11,11140,11140171,202311,H,F,20,T21,96.53,7.78,56.83
11,11140,11140144,202204,W,M,15,T21,114.48,0.0,69.88
11,11560,11560105,202205,H,M,25,T09,163.39,145.02,553.87
11,11140,11140163,202210,W,M,15,T24,49.18,0.0,13.43
11,11650,11650111,202111,H,F,30,T24,203.22,2.98,35.45
11,11560,11560119,202106,H,F,45,T06,161.17,9.01,45.39
11,11140,11140161,202110,H,M,30,T18,11.76,15.23,133.72
11,11140,11140141,202212,H,F,50,T06,14.86,2.68,6.53
11,11140,11140115,202205,W,F,25,T09,7.41,205.92,90.22
11,11560,11560121,202102,H,F,30,T09,345.87,75.06,220.1
11,11140,11140122,202207,W,F,70,T24,97.56,0.0,12.25
11,11140,11140128,202205,H,F,25,T15,3.99,6.08,60.2
11,11140,11140132,202307,H,M,55,T12,52.19,37.6,54.86
11,11650,11650109,202208,H,M,65,T09,134.12,8.36,88.64
11,11140,11140149,202210,W,F,15,T15,6.21,0.01,77.41
11,11140,11140137,202304,H,M,60,T24,38.7,3.62,12.08
11,11140,11140123,202110,W,M,70,T24,13.95,0.0,2.79
11,11140,11140102,202207,W,M,70,T06,30.64,0.0,57.21
11,11650,11650107,202309,H,M,30,T21,2178.6,206.11,1418.39
11,11140,11140161,202204,H,M,15,T09,4.99,0.0,25.04
11,11140,11140150,202203,H,M,50,T12,16.71,58.18,59.04
11,11650,11650101,202305,H,F,55,T09,2466.08,473.78,1017.21
11,11140,11140154,202112,W,F,30,T15,10.83,86.34,54.07
11,11650,11650107,202205,W,F,30,T24,2664.27,122.38,444.93
11,11140,11140115,202305,W,M,10,T15,101.9,2.38,55.05
11,11140,11140166,202108,H,F,20,T18,16.18,8.42,137.42
11,11560,11560133,202102,H,F,65,T06,1588.58,126.86,158.34
11,11140,11140153,202110,H,F,30,T06,7.78,1.42,11.7
11,11140,11140162,202212,H,M,45,T06,2282.66,195.81,671.99
11,11560,11560129,202308,H,F,70,T21,204.25,0.0,21.89
11,11560,11560133,202102,W,F,70,T21,2752.41,0.0,444.66
11,11560,11560130,202207,H,M,45,T24,37.78,1.71,9.03
11,11560,11560117,202204,W,F,65,T15,48.8,18.07,31.94
11,11140,11140163,202212,W,M,45,T15,101.66,107.27,182.06
11,11140,11140154,202312,H,F,65,T12,29.97,11.65,24.19
11,11650,11650108,202307,H,M,40,T18,5933.97,881.05,3699.28
11,11560,11560126,202207,W,M,20,T12,57.29,18.41,45.03
11,11140,11140135,202211,H,M,65,T12,7.52,8.26,12.94
11,11140,11140101,202107,W,F,60,T09,4.11,59.65,18.3
11,11560,11560121,202112,W,F,15,T06,177.61,0.0,81.1
11,11650,11650101,202101,H,M,10,T15,4211.99,91.83,962.9
11,11140,11140134,202309,H,F,45,T18,24.62,5.64,20.07
11,11140,11140144,202307,W,F,50,T15,121.35,172.94,164.24
11,11140,11140136,202108,H,M,45,T15,12.96,10.24,9.82
11,11140,11140151,202201,H,M,35,T18,20.85,4.64,59.69
11,11650,11650103,202204,H,F,60,T09,435.51,72.47,89.96
11,11560,11560114,202111,W,M,25,T21,240.25,33.89,73.99
11,11560,11560123,202310,H,F,25,T12,60.0,11.28,37.94
11,11140,11140113,202304,H,F,30,T09,27.37,7.8,46.28
11,11140,11140169,202307,H,M,35,T18,29.27,6.27,23.6
11,11140,11140128,202201,H,F,40,T09,16.71,4.1,23.15
11,11140,11140115,202303,H,F,20,T24,95.81,6.05,31.07
11,11140,11140142,202207,W,M,40,T15,13.22,54.53,50.86
11,11140,11140150,202302,W,M,65,T15,23.16,81.78,74.2
11,11140,11140128,202112,W,F,10,T12,8.97,7.86,36.87
11,11140,11140141,202203,H,M,25,T15,2.6,3.31,14.84
11,11560,11560112,202109,W,F,60,T15,106.42,65.88,58.51
11,11560,11560102,202305,W,F,70,T24,108.13,0.0,21.83
11,11140,11140135,202201,H,M,15,T18,1.12,0.0,2.04
11,11140,11140161,202208,H,F,60,T15,9.52,9.28,24.82
11,11140,11140152,202304,H,F,40,T15,54.38,13.54,108.15
11,11650,11650103,202201,W,F,45,T24,665.0,23.83,67.44
11,11560,11560112,202111,W,M,25,T06,136.85,47.51,64.73
11,11140,11140125,202203,H,F,15,T15,5.63,0.0,58.87
11,11140,11140103,202303,H,M,45,T18,121.27,34.71,131.44
11,11560,11560130,202311,W,M,30,T24,55.01,1.47,7.39
11,11140,11140139,202204,W,F,45,T06,11.21,11.92,3.68
11,11140,11140162,202312,W,F,40,T15,1456.48,981.71,950.48
11,11140,11140168,202108,H,F,40,T06,57.43,6.67,48.03
11,11140,11140111,202302,H,F,10,T21,240.76,0.33,147.12
11,11560,11560117,202206,W,F,55,T24,113.12,5.29,16.79
